LSE/CHNP,"CSOP SRC CHINA£ ETF price (CHNP), Currency GBX"
LSE/XMBR,"DBX MSCI BRAZIL ETF price (XMBR), Currency GBX"
LSE/LGBB,"BULL GBP VS G10 ETP price (LGBB), Currency GBX"
LSE/XMTD,"DBX MSCI TAIWA$ ETF price (XMTD), Currency USD"
LSE/XDEM,"DBX MSCI WMF DR ETF price (XDEM), Currency GBX"
LSE/LGAS,"ETFS LGAS ETP price (LGAS), Currency USD"
LSE/XS2D,"DBX S&P 500 2 $ ETF price (XS2D), Currency USD"
LSE/SNOK,"ETF S NOK L USD ETP price (SNOK), Currency USD"
LSE/XCS3,"DBX MSCI MALAY$ ETF price (XCS3), Currency USD"
LSE/XMID,"DBX MSCI INDON ETF price (XMID), Currency GBX"
LSE/XSFD,"DBX S&P SELEC $ ETF price (XSFD), Currency USD"
LSE/XMAS,"DBX MSCI EMASIA ETF price (XMAS), Currency GBX"
LSE/XDNU,"DBX JPXN USD 4C ETF price (XDNU), Currency USD"
LSE/EURP,"ETF LEUR SUSD £ ETP price (EURP), Currency GBX"
LSE/GBUR,"ETF L EUR S GBP ETP price (GBUR), Currency GBX"
LSE/37PU,"EI GRP 2021 share price (37PU), Currency GBP"
LSE/LNEY,"ETFS LNEY ETP price (LNEY), Currency USD"
LSE/XSPS,"DBX S&P 500 SRT ETF price (XSPS), Currency GBX"
LSE/XWTS,"DBX WLD TEL 1C ETF price (XWTS), Currency USD"
LSE/98GP,"DMGT.10%2021 share price (98GP), Currency GBP"
LSE/PUS3,"ETF 3X S $ L £ ETP price (PUS3), Currency GBX"
LSE/OSB3,"ETFS BRENT 3 ETP price (OSB3), Currency USD"
LSE/CHGB,"ETF S CHF L GBP ETP price (CHGB), Currency GBX"
LSE/LEUR,"ETF L EUR S USD ETP price (LEUR), Currency USD"
LSE/ETLN,"ETALON S share price (ETLN), Currency USD"
LSE/LGBP,"ETF L GBP S USD ETP price (LGBP), Currency USD"
LSE/LJPY,"ETF L JPY S USD ETP price (LJPY), Currency USD"
LSE/ENEF,"ETFS ENEF ETP price (ENEF), Currency USD"
LSE/EFIE,"GS EFI EURO ETF ETF price (EFIE), Currency GBX"
LSE/GRAF,"ETFS GRAF ETP price (GRAF), Currency USD"
LSE/USD2,"ETF SGBP LUSD £ ETP price (USD2), Currency GBX"
LSE/LEED,"ETFS LEAD ETP price (LEED), Currency USD"
LSE/SCTO,"ETFS SCTO ETP price (SCTO), Currency USD"
LSE/FEMU,"FT EM ADEX ETF price (FEMU), Currency USD"
LSE/LNIK,"ETFS LNIK ETP price (LNIK), Currency USD"
LSE/SLVR,"ETFS SILVER ETP price (SLVR), Currency USD"
LSE/CATL,"ETFS L.CATTLE ETP price (CATL), Currency USD"
LSE/FETD,"FAR EAST.GDS share price (FETD), Currency USD"
LSE/HKOD,"HSBC MSCI KR $ ETF price (HKOD), Currency USD"
LSE/OSW3,"ETFS WTI 3 ETP price (OSW3), Currency USD"
LSE/PCRD,"ETFS £ HGD CRUD ETP price (PCRD), Currency GBX"
LSE/LLHO,"ETFS LLHO ETP price (LLHO), Currency USD"
LSE/AIGO,"ETFS PETROL ETP price (AIGO), Currency USD"
LSE/HMCX,"HSBC FTSE250 ETF price (HMCX), Currency GBX"
LSE/PENR,"ETFS £ HGD AIGE ETP price (PENR), Currency GBX"
LSE/SHEA,"ETFS SHEA ETP price (SHEA), Currency USD"
LSE/83IR,"GE CAP.UK5.625% share price (83IR), Currency GBP"
LSE/SPET,"ETFS SPET ETP price (SPET), Currency USD"
LSE/HTWN,"HSBC MSCI TW ETF price (HTWN), Currency GBX"
LSE/IM63,"IMP AA FRN25 share price (IM63), Currency GBP"
LSE/HTRY,"HSBC MSCI TRKY ETF price (HTRY), Currency GBX"
LSE/HMLD,"HSBC MSCI LN$ ETF price (HMLD), Currency USD"
LSE/HMEX,"HSBC MSCI MEX ETF price (HMEX), Currency GBX"
LSE/HSPD,"HSBC S&P 500$ ETF price (HSPD), Currency USD"
LSE/31ML,"IMP.BR.FIN.6Q share price (31ML), Currency GBP"
LSE/35LS,"HSBC BK.5.375% share price (35LS), Currency GBP"
LSE/HHPD,"HON HAI PRECSN share price (HHPD), Currency USD"
LSE/HIDD,"HSBC MSCI ID $ ETF price (HIDD), Currency USD"
LSE/HCAD,"HSBC MSCI CDN $ ETF price (HCAD), Currency USD"
LSE/HMUS,"HSBC MSCI US ETF price (HMUS), Currency GBX"
LSE/ICG7,"INT.CAP.GRP share price (ICG7), Currency GBP"
LSE/HYUD,"HYUNDAI MTR.GDR share price (HYUD), Currency USD"
LSE/VSYG,"IPATH MIDTERM £ ETP price (VSYG), Currency GBX"
LSE/FSEU,"ISH MSCIEUR ETF price (FSEU), Currency GBX"
LSE/EGLN,"IS PHY GOLD ETC ETP price (EGLN), Currency EUR"
LSE/BACK,"ISH USEQBUYBACK ETF price (BACK), Currency USD"
LSE/IFSU,"ISH MSCIUSA ETF price (IFSU), Currency USD"
LSE/TASE,"ISH TA35 ISRAEL ETF price (TASE), Currency USD"
LSE/IUSF,"IS US SIZE FCTR ETF price (IUSF), Currency GBX"
LSE/IEAG,"ISHR EURO AGG ETF price (IEAG), Currency EUR"
LSE/IEMU,"IS MSCI EMU ETF price (IEMU), Currency USD"
LSE/RBOT,"ISH AUTO & ROBO ETF price (RBOT), Currency USD"
LSE/CBU7,"ISHR $ GOV 3-7A ETF price (CBU7), Currency USD"
LSE/DGTL,"ISHARES DIGITAL ETF price (DGTL), Currency USD"
LSE/CBU3,"ISHR $ GOV 1-3A ETF price (CBU3), Currency USD"
LSE/CU31,"ISHR $ GOV 1-3A ETF price (CU31), Currency GBX"
LSE/IAUS,"ISHR AUSTRALIA ETF price (IAUS), Currency USD"
LSE/IRSA,"ISHR MSCI SA ETF price (IRSA), Currency USD"
LSE/EMMV,"ISHR EM MV ETF price (EMMV), Currency USD"
LSE/IBCX,"ISHR EUR CORP ETF price (IBCX), Currency EUR"
LSE/SHYG,"ISHR EUR HY COR ETF price (SHYG), Currency GBP"
LSE/SEDY,"ISHR EM DIV ETF price (SEDY), Currency GBX"
LSE/ISJP,"ISHR JPN SC-I ETF price (ISJP), Currency GBX"
LSE/SGVL,"LYXOR SGVB ETF price (SGVL), Currency GBX"
LSE/SDEU,"ISHR GERMANY G ETF price (SDEU), Currency GBP"
LSE/IFFF,"ISHR FE X-JPN ETF price (IFFF), Currency GBX"
LSE/EMIM,"ISHRC EM IMI ETF price (EMIM), Currency GBX"
LSE/IDJP,"ISHR JPN SC-I ETF price (IDJP), Currency USD"
LSE/SPXJ,"ISHR PAC X-JPNI ETF price (SPXJ), Currency GBX"
LSE/LLD,"LLOYD ELECTRIC share price (LLD), Currency USD"
LSE/SMEA,"ISHR MSCI EUR A ETF price (SMEA), Currency GBX"
LSE/SRSA,"ISHR MSCI SA ETF price (SRSA), Currency GBX"
LSE/LKCS,"LUCKY CEM. S share price (LKCS), Currency USD"
LSE/IDTP,"ISHR USD TIPS ETF price (IDTP), Currency USD"
LSE/FWEG,"LO EU CORP GBP ETF price (FWEG), Currency GBX"
LSE/AEJ,"LYXOR ACAP XJ $ ETF price (AEJ), Currency USD"
LSE/IEGA,"ISHRC EURO GOV ETF price (IEGA), Currency EUR"
LSE/SJPA,"ISHRC MSCI JPN ETF price (SJPA), Currency GBX"
LSE/76ZG,"MARKS&SP. 19 share price (76ZG), Currency GBP"
LSE/ERNE,"ISHS € US BND ETF price (ERNE), Currency EUR"
LSE/VTBR,"JSC VTB BK. S share price (VTBR), Currency USD"
LSE/FWEU,"LO EU CORP USD ETF price (FWEU), Currency USD"
LSE/JPSZ,"JPEL PRIV Z share price (JPSZ), Currency GBX"
LSE/JPXU,"JPX NIKKEI 400 ETF price (JPXU), Currency USD"
LSE/SXLU,"SPDR $ UTILIT ETF price (SXLU), Currency USD"
LSE/ABND,"SPDR ASIA LOCAL ETF price (ABND), Currency GBP"
LSE/INDM,"LMZY MSCI INDIA ETF price (INDM), Currency USD"
LSE/LTMU,"LYXOR LATAM ETF price (LTMU), Currency USD"
LSE/LFAS,"LYXOR F ALL ETF price (LFAS), Currency GBX"
LSE/KRW,"LYXOR KOREA $ ETF price (KRW), Currency USD"
LSE/BD90,"LOW &BONAR5H% share price (BD90), Currency GBX"
LSE/CRAU,"LYX CRB EX-AGRI ETF price (CRAU), Currency USD"
LSE/INRL,"LYXR MSCI INDIA ETF price (INRL), Currency GBX"
LSE/CORE,"LO GL GOV USD ETF price (CORE), Currency USD"
LSE/INDO,"LYXOR INDO $ ETF price (INDO), Currency USD"
LSE/INDL,"LYXOR INDO £ ETF price (INDL), Currency GBX"
LSE/LAUS,"LYXOR AUS S&P£ ETF price (LAUS), Currency GBX"
LSE/51IF,"SCOT.MORT8-14DB share price (51IF), Currency GBP"
LSE/BD56,"NAT.GRID 5.875% share price (BD56), Currency GBP"
LSE/RUSV,"RUSSELL VALUE ETF price (RUSV), Currency USD"
LSE/RUSU,"LYXOR RUSSIA D$ ETF price (RUSU), Currency USD"
LSE/TIPG,"LYXOR US TIPS ETF price (TIPG), Currency GBX"
LSE/TNOW,"LYXOR WLD INF ETF price (TNOW), Currency USD"
LSE/CJPU,"MSCI JAPAN JPY ETF price (CJPU), Currency USD"
LSE/RBLI,"ROY.BK.SC. 22 share price (RBLI), Currency GBP"
LSE/PAXG,"MSCI PAC EX JAP ETF price (PAXG), Currency GBX"
LSE/GEF,"MS GEF ETF ETF price (GEF), Currency USD"
LSE/CCAU,"MSCI CANADA CAD ETF price (CCAU), Currency USD"
LSE/JPXG,"NIKKEI 400 ETF price (JPXG), Currency GBX"
LSE/NGL3,"SG NGL3 GBP ETP price (NGL3), Currency GBP"
LSE/66WS,"PROV.FIN 23 share price (66WS), Currency GBP"
LSE/47QK,"NAT.GRID6.50%£ share price (47QK), Currency GBP"
LSE/5WTI,"SG 5WTI GBP 2 ETP price (5WTI), Currency GBP"
LSE/SXLV,"SPDR $ HEALTH ETF price (SXLV), Currency USD"
LSE/RDLZ,"RANGER DIRECT share price (RDLZ), Currency GBX"
LSE/45GU,"PARAGON GP 26 share price (45GU), Currency GBP"
LSE/PHP1,"PRIMARY HLTH 19 share price (PHP1), Currency GBP"
LSE/BB21,"SANCTUARY H.8TE share price (BB21), Currency GBP"
LSE/EQQU,"PS EQQQ NSDQ100 ETF price (EQQU), Currency USD"
LSE/CXAS,"UBS ETC XALC G ETP price (CXAS), Currency GBP"
LSE/RECP,"REAL EST.CRED P share price (RECP), Currency GBX"
LSE/47IE,"S & U 31.5%PF share price (47IE), Currency GBX"
LSE/PSRU,"POWERSHS RAFI U ETF price (PSRU), Currency GBX"
LSE/EMSD,"SPDR EM SC ETF price (EMSD), Currency USD"
LSE/62YR,"TOY.MTR.17 share price (62YR), Currency GBP"
LSE/LCOU,"UBS ETC BRENT $ ETP price (LCOU), Currency USD"
LSE/ROBO,"ROBO ETF (USD) ETF price (ROBO), Currency USD"
LSE/RBPX,"ROY.BK.SC. 20 share price (RBPX), Currency GBP"
LSE/92NE,"SAFEWAY 6.125% share price (92NE), Currency GBP"
LSE/CL04,"SG ISSUER 25 share price (CL04), Currency GBP"
LSE/WUTI,"SPDR $WRLD UTIL ETF price (WUTI), Currency USD"
LSE/SBSA,"SKIP.B.S PIB share price (SBSA), Currency GBP"
LSE/SPY5,"SPDR S&P 500 $ ETF price (SPY5), Currency USD"
LSE/SXLP,"SPDR $ CON STAP ETF price (SXLP), Currency USD"
LSE/EMBB,"SPDR EM BB ETF ETF price (EMBB), Currency USD"
LSE/NIKU,"UBS ETC NICKL U ETP price (NIKU), Currency USD"
LSE/WFIN,"SPDR $WRLD FIN ETF price (WFIN), Currency USD"
LSE/LEU5,"SG LEU5 USD ETP price (LEU5), Currency USD"
LSE/WDSC,"SPDR WRLD SMALL ETF price (WDSC), Currency USD"
LSE/GLRE,"SPDR GLOBAL RE ETF price (GLRE), Currency USD"
LSE/GLTS,"SPDR GILT 1-5 ETF price (GLTS), Currency GBP"
LSE/EMLA,"SPDR EM LATAM £ ETF price (EMLA), Currency GBP"
LSE/UKDV,"SPDR UK DIV ETF price (UKDV), Currency GBP"
LSE/WOSC,"SPDR WRLD SMALL ETF price (WOSC), Currency GBP"
LSE/ALUU,"UBS ETC ALUM $ ETP price (ALUU), Currency USD"
LSE/MSUE,"UBS ETC COP. E ETP price (MSUE), Currency EUR"
LSE/EURO,"SPDR MSCI EMU ETF price (EURO), Currency EUR"
LSE/FNCL,"SPDR € FINAN ETF price (FNCL), Currency EUR"
LSE/NDUS,"SPDR € INDUST ETF price (NDUS), Currency EUR"
LSE/MLPD,"SRC ENERG MLP B ETF price (MLPD), Currency USD"
LSE/XLIS,"SRCE US INDUSTR ETF price (XLIS), Currency USD"
LSE/X7PS,"SRCE EUR BANKS ETF price (X7PS), Currency EUR"
LSE/53IM,"TEMPLE BAR 9SE% share price (53IM), Currency GBP"
LSE/TS52,"TESCO PF 5.2% share price (TS52), Currency GBP"
LSE/CMCI,"UBS ETC COMP $ ETP price (CMCI), Currency USD"
LSE/T2HI,"TR.2H%IL 20 share price (T2HI), Currency GBP"
LSE/TGBL,"TATA GBL REGS share price (TGBL), Currency USD"
LSE/AGRG,"UBS ETC AGRI. £ ETP price (AGRG), Currency GBP"
LSE/TR22,"TR 4% 22 share price (TR22), Currency GBP"
LSE/COCG,"UBS ETC COCOA £ ETP price (COCG), Currency GBP"
LSE/CRNG,"UBS ETC CORN £ ETP price (CRNG), Currency GBP"
LSE/FLEE,"UBS ETC CON E ETP price (FLEE), Currency EUR"
LSE/UB69,"UBSETF ESCGBA ETF price (UB69), Currency GBX"
LSE/USIG,"USD IG CRP BOND ETF price (USIG), Currency USD"
LSE/UC87,"UBSETF CAHGBA ETF price (UC87), Currency GBX"
LSE/INDU,"UBS ETC MET $ ETP price (INDU), Currency USD"
LSE/SUGU,"UBS ETC SUGAR $ ETP price (SUGU), Currency USD"
LSE/PREC,"UBS ETC PREC. $ ETP price (PREC), Currency USD"
LSE/PLTE,"UBS ETC PLAT.E ETP price (PLTE), Currency EUR"
LSE/GCGB,"UBS ETC GOLD G ETP price (GCGB), Currency GBP"
LSE/UC90,"UBSETF CCGBAS ETF price (UC90), Currency GBX"
LSE/VMVL,"VANGUARDGBLMVOL ETF price (VMVL), Currency GBP"
LSE/INDG,"UBS ETC MET £ ETP price (INDG), Currency GBP"
LSE/UB23,"UBSETF CANGBA ETF price (UB23), Currency GBX"
LSE/WALS,"WALSIN REG S share price (WALS), Currency USD"
LSE/UC61,"UBSETF JPGBAH ETF price (UC61), Currency GBX"
LSE/UC79,"UBSETF MSRUSA ETF price (UC79), Currency GBX"
LSE/UTLD,"UIL FIN 18 share price (UTLD), Currency GBX"
LSE/WAS1,"WASPS 22 share price (WAS1), Currency GBP"
LSE/DGSE,"WT EM SCP DIV ETF price (DGSE), Currency GBX"
LSE/VHYL,"VANGUARDFTSEHDY ETF price (VHYL), Currency GBP"
LSE/WITN,"WITAN INV6.125% share price (WITN), Currency GBP"
LSE/UC97,"UBSETF UC97 ETF price (UC97), Currency USD"
LSE/VAPX,"VANGUARDFTSEAPX ETF price (VAPX), Currency GBP"
LSE/WIS,"WISTRON GDR share price (WIS), Currency USD"
LSE/VICO,"VIMETCO S share price (VICO), Currency USD"
LSE/DEMR,"WT EM EI A ETF ETF price (DEMR), Currency USD"
LSE/DFEA,"WT SMCAPD A ETF ETF price (DFEA), Currency EUR"
LSE/VHYD,"VANGUARDFTSEHDY ETF price (VHYD), Currency USD"
LSE/68OP,"WESSEX W.S.5.75 share price (68OP), Currency GBP"
LSE/VEMT,"VANGUARDUSDEM ETF price (VEMT), Currency GBP"
LSE/TURK,"ZY ALTIF TRK SB ETF price (TURK), Currency USD"
LSE/HEDG,"WT EEQ GBA ETF ETF price (HEDG), Currency GBX"
LSE/DEMS,"WT EM EI A ETF ETF price (DEMS), Currency GBX"
LSE/EGRA,"WT EU GR ETF A ETF price (EGRA), Currency EUR"
LSE/DFE,"WT EU SCP DIV ETF price (DFE), Currency GBX"
LSE/GGRA,"WT GL GRW ETF ETF price (GGRA), Currency USD"
LSE/TPJ,AURASIAN MIN share price (AUM) (TPJ)
LSE/OUT,"OUTSOURCERY share price (OUT), Currency GBX"
LSE/MIK,"MEIKLES share price (MIK), Currency USD"
LSE/BB39,"HEND.GLBL 3.75% share price (BB39), Currency GBP"
LSE/HSBR,"HSBC S&P BRIC $ ETF price (HSBR), Currency USD"
LSE/STAA,"LYXOR JAP CON ETF price (STAA), Currency USD"
LSE/MIGT,SENECA GLBL share price (SIGT) (MIGT)
LSE/LB2N,LBG CAP 2 24 share price (LB2N) (LB2N)
LSE/XWCD,"DBX MSCI CON D$ ETF price (XWCD), Currency USD"
LSE/P2P2,"P2P GLOBAL C share price (P2P2), Currency GBX"
LSE/HCP,HOTEL CORP share price (HCP) (HCP)
LSE/EIIB,RASMALA share price (RMA) (EIIB)
LSE/FTNI,FORESIGHT 2 INF share price (FTNI) (FTNI)
LSE/CMIP,CAP.MAN.& INV share price (CMIP) (CMIP)
LSE/EDG,"EDGE RES share price (EDG), Currency GBX"
LSE/ISPC,CALCULUS VCT.C share price (CLCC) (ISPC)
LSE/GBR,INFINITY ENG. share price (INFT) (GBR)
LSE/QIH,EASTBRIDGE INV share price (EBIV) (QIH)
LSE/PA_,PARTNERSHIP share price (PA.) (PA_)
LSE/CEB,ANDALAS ENERGY share price (ADL) (CEB)
LSE/49BI,"EUROPEAN ASSETS share price (49BI), Currency EUR"
LSE/MOMT,"LYXOR MOMENTUM ETF price (MOMT), Currency USD"
LSE/MOMG,"LYXOR MOMENTUM ETF price (MOMG), Currency GBX"
LSE/MROF,"NEW MELROSE FP share price (MROF), Currency GBX"
LSE/SAB,"SABMILLER share price (SAB), Currency GBX"
LSE/XG7C,"DB CORP BND GBP ETF price (XG7C), Currency GBX"
LSE/BSET,BLCKRCK.IN.ST share price (BIST) (BSET)
LSE/MWA,ASA RESOURCE share price (ASA) (MWA)
LSE/UU_,UTD. UTILITIES share price (UU.) (UU_)
LSE/BPTY,BWIN.PARTY share price (BPTY) (BPTY)
LSE/OPTG,"LYXOR OPTIMIX ETF price (OPTG), Currency GBX"
LSE/COSG,"LYXOR JAP CON £ ETF price (COSG), Currency GBX"
LSE/TNOA,"LYXOR JAP INF ETF price (TNOA), Currency USD"
LSE/MHDX,"SRCE JPM MH US ETF price (MHDX), Currency USD"
LSE/BBSB,"IS EUR CRP BB-B ETF price (BBSB), Currency GBX"
LSE/AG93,"SAFEWAY 6.00% share price (AG93), Currency GBP"
LSE/AUGD,"UBSETF AUGD ETF price (AUGD), Currency GBX"
LSE/ECV,"ECO CITY share price (ECV), Currency GBX"
LSE/PINN,"PINNACLE TECH share price (PINN), Currency GBX"
LSE/NOVA,"NOVA RES. share price (NOVA), Currency GBX"
LSE/UC35,"UBSETF UGGBAS ETF price (UC35), Currency GBX"
LSE/TPVD,"TRIPLE POINT D share price (TPVD), Currency GBX"
LSE/PCI,"PETROCELTIC share price (PCI), Currency GBX"
LSE/CAZA,"CAZA OIL & GAS share price (CAZA), Currency GBX"
LSE/EAS,"ENERGY ASSETS share price (EAS), Currency GBX"
LSE/NBNK,"NBNK INVEST share price (NBNK), Currency GBX"
LSE/UC22,"UBSETF ACGBAS ETF price (UC22), Currency GBX"
LSE/KBC,"KBC ADV.TECH. share price (KBC), Currency GBX"
LSE/PPEA,"PROVEN A share price (PPEA), Currency GBX"
LSE/HL_,HARGREAVES LANS share price (HL.) (HL_)
LSE/BNS,"BARONSMEAD 4 share price (BNS), Currency GBX"
LSE/CFHL,CITYFIBRE share price (CITY) (CFHL)
LSE/UEP,"UMC ENERGY share price (UEP), Currency GBX"
LSE/DO1O,"DOWN. 4 DSO ORD share price (DO1O), Currency GBX"
LSE/MTEC,"MATCHTECH share price (MTEC), Currency GBX"
LSE/IE1G,"INGENIOUS 1 G share price (IE1G), Currency GBX"
LSE/EBIV,"EASTBRIDGE INV share price (EBIV), Currency GBX"
LSE/IEVD,"INGENIOUS 2 D share price (IEVD), Currency GBX"
LSE/COBF,"COBHAM FP share price (COBF), Currency GBX"
LSE/LB2S,LBG CAP 2 19 share price (LB2S) (LB2S)
LSE/ISL,"IS SOLUTIONS share price (ISL), Currency GBX"
LSE/MWGT,MITON GLOBAL share price (MIGO) (MWGT)
LSE/PRO,GLOBALDATA share price (DATA) (PRO)
LSE/QQ_,QINETIQ share price (QQ.) (QQ_)
LSE/BES,DISTIL share price (DIS) (BES)
LSE/ISG,"ISG share price (ISG), Currency GBX"
LSE/PLE,PLETHORA share price (PLE) (PLE)
LSE/BLZ,B.S.D CROWN DI share price (BSD) (BLZ)
LSE/MMP,"MARWYN MGMT share price (MMP), Currency GBX"
LSE/MIRL,"MINERA share price (MIRL), Currency GBX"
LSE/PHRM,"PHORM CORP share price (PHRM), Currency GBX"
LSE/VZC,"VERIZON COMMS. share price (VZC), Currency USD"
LSE/MOIL,"MADAGASCAR OIL share price (MOIL), Currency GBX"
LSE/LPH,EMERGING MKT share price (EMM) (LPH)
LSE/SIG,"SIGNET JEWELERS share price (SIG), Currency GBX"
LSE/KMCA,"KOMERCNI GDR L1 share price (KMCA), Currency USD"
LSE/EDGD,"EDGE PERF.D share price (EDGD), Currency GBX"
LSE/SQNC,"SQN ASSET FIN C share price (SQNC), Currency GBX"
LSE/YUJ,"YUJIN INT (DI) share price (YUJ), Currency GBX"
LSE/XG5D,"DBX GBP GILT1-5 ETF price (XG5D), Currency GBX"
LSE/SEA,"SEAENERGY share price (SEA), Currency GBX"
LSE/BRDY,METAL TIGER share price (MTR) (BRDY)
LSE/BRGS,"BLACKROCK GR SS share price (BRGS), Currency GBX"
LSE/3LEG,"3LEGS RESOURCES share price (3LEG), Currency GBX"
LSE/BVM,"BELGRAVIUM TECH share price (BVM), Currency GBX"
LSE/BLNX,"BLINKX share price (BLNX), Currency GBX"
LSE/SNTY,"SYNETY GRP share price (SNTY), Currency GBX"
LSE/EHP,"EPISTEM share price (EHP), Currency GBX"
LSE/CWC,"CABLE&WIRE COM share price (CWC), Currency GBX"
LSE/SKP,"SKYEPHARMA share price (SKP), Currency GBX"
LSE/OPTM,"LYXOR OPTIMIX ETF price (OPTM), Currency USD"
LSE/HIN,"HINDUSTAN share price (HIN), Currency USD"
LSE/36RW,"PEARL. 6.5864% share price (36RW), Currency GBP"
LSE/MHDU,"SRCE JPM MH US ETF price (MHDU), Currency EUR"
LSE/DJI,"DJI HOLDINGS share price (DJI), Currency GBX"
LSE/PTO,"PUBLISHING TECH share price (PTO), Currency GBX"
LSE/SEQC,"SEQUOIA ECO C share price (SEQC), Currency GBX"
LSE/TRBF,"TRIBAL GRP.FP share price (TRBF), Currency GBX"
LSE/BPI,"BR.POLYTHENE share price (BPI), Currency GBX"
LSE/TPVA,"TRIPLE POINT A share price (TPVA), Currency GBX"
LSE/PFLA,"PRE.FRNL.1.35PF share price (PFLA), Currency GBP"
LSE/GSAG,"GSCI AGGREGATE ETF price (GSAG), Currency GBX"
LSE/HYD,"HYDRO INTL share price (HYD), Currency GBX"
LSE/MEXL,"LYXOR MEXICO £ ETF price (MEXL), Currency GBX"
LSE/DDD,"DDD GROUP share price (DDD), Currency GBX"
LSE/AUM,"AURASIAN MIN share price (AUM), Currency GBX"
LSE/LGO,"LGO ENERGY share price (LGO), Currency GBX"
LSE/RBRP,"ROY.BK.SC NTS17 share price (RBRP), Currency GBP"
LSE/PRNT,"PROMOSTEMP share price (PRNT), Currency USD"
LSE/POSX,"PWR.TECH.S TEMP share price (POSX), Currency USD"
LSE/SOI,"SCHRODER ORIENT share price (SOI), Currency GBX"
LSE/UEM,"UTILICO EMG share price (UEM), Currency GBX"
LSE/AURA,"AURA EGY share price (AURA), Currency GBX"
LSE/ENTU,"ENTU (UK) share price (ENTU), Currency GBX"
LSE/DNL,"DIURNAL GRP share price (DNL), Currency GBX"
LSE/ALM,"ALLIED MIND share price (ALM), Currency GBX"
LSE/AGIT,"ABER.INCOME.ORD share price (AGIT), Currency GBX"
LSE/AFRK,"AFARAK GROUP share price (AFRK), Currency GBX"
LSE/CSP,"COUNTRYSIDE share price (CSP), Currency GBX"
LSE/88E,"88 ENERGY share price (88E), Currency GBX"
LSE/AAEV,"ALBION EN. VCT share price (AAEV), Currency GBX"
LSE/BLND,"BR.LAND share price (BLND), Currency GBX"
LSE/CCT,"CHARACTER GRP. share price (CCT), Currency GBX"
LSE/ATS,"ARTEMIS ALPHA share price (ATS), Currency GBX"
LSE/BARC,"BARCLAYS share price (BARC), Currency GBX"
LSE/BLU,"BLUE STAR share price (BLU), Currency GBX"
LSE/DIA,"DIALIGHT share price (DIA), Currency GBX"
LSE/BATS,"BR.AMER.TOB. share price (BATS), Currency GBX"
LSE/BTG,"BTG share price (BTG), Currency GBX"
LSE/CLIN,"CLINIGEN share price (CLIN), Currency GBX"
LSE/CICZ,"REG REIT ZDP share price (RGLZ), Currency GBX"
LSE/DX,"DX PLC share price (DX.), Currency GBX"
LSE/CMS,"COMMUNISIS share price (CMS), Currency GBX"
LSE/FDBK,"FEEDBACK share price (FDBK), Currency GBX"
LSE/EPIC,"EDISTON PRPRTY share price (EPIC), Currency GBX"
LSE/ESP,"EMPIRIC share price (ESP), Currency GBX"
LSE/EAH,"ECO ANIMAL share price (EAH), Currency GBX"
LSE/FEVR,"FEVERTREE DRK share price (FEVR), Currency GBX"
LSE/FRES,"FRESNILLO share price (FRES), Currency GBX"
LSE/FLTA,"FILTA GROUP share price (FLTA), Currency GBX"
LSE/FCSS,"FIDELITY CHINA share price (FCSS), Currency GBX"
LSE/GUN,"GUNSYND share price (GUN), Currency GBX"
LSE/JPEC,"JPMORG..M.C. share price (JPEC), Currency GBX"
LSE/FITB,"KIN GROUP share price (KIN), Currency GBX"
LSE/GINV,"GLOBAL INVA share price (GINV), Currency GBX"
LSE/HR1O,"HAZEL RENEW 1 share price (HR1O), Currency GBX"
LSE/IRR,"IRONRIDGE share price (IRR), Currency GBX"
LSE/LWDB,"LAW.DEB.CORP share price (LWDB), Currency GBX"
LSE/LSLI,"LON.AND ST LAW. share price (LSLI), Currency GBX"
LSE/HGT,"HG CAPITAL share price (HGT), Currency GBX"
LSE/IGV,"INC&GWTH VCT share price (IGV), Currency GBX"
LSE/JUSC,"JPMORG.US share price (JUSC), Currency GBX"
LSE/LDSG,"LEEDS GROUP share price (LDSG), Currency GBX"
LSE/JPSS,"JPMOR. JAP.SMLS share price (JPSS), Currency GBX"
LSE/JMIS,"JPMORG.SMALER S share price (JMIS), Currency GBX"
LSE/MYN,"MAYAN share price (MYN), Currency GBX"
LSE/MINI,"MITON UK share price (MINI), Currency GBX"
LSE/REDD,"REDDE share price (REDD), Currency GBX"
LSE/NSA,"NIMROD SEA ASST share price (NSA), Currency USD"
LSE/PSN,"PERSIMMON share price (PSN), Currency GBX"
LSE/PCT,"POLAR CAP. share price (PCT), Currency GBX"
LSE/RRL,"RANGE RES. share price (RRL), Currency GBX"
LSE/RTN,"RESTAURANT GP share price (RTN), Currency GBX"
LSE/SGM,"SIGMA CAPITAL share price (SGM), Currency GBX"
LSE/SOLI,"SOLID STATE share price (SOLI), Currency GBX"
LSE/SDM,"STADIUM GRP. share price (SDM), Currency GBX"
LSE/SVI,"SVG CAP. share price (SVI), Currency GBX"
LSE/STI,"STRATEX share price (STI), Currency GBX"
LSE/SYS,"SYSGROUP share price (SYS), Currency GBX"
LSE/TND,"TANDEM GROUP share price (TND), Currency GBX"
LSE/VSVS,"VESUVIUS share price (VSVS), Currency GBX"
LSE/WIL,"WILMINGTON share price (WIL), Currency GBX"
LSE/UVEN,"UVENCO UK share price (UVEN), Currency GBX"
LSE/VP,"VP share price (VP.), Currency GBX"
